975255.8399409446,61538.12728050978,1036793.9672214544
68212.81771562282,771772.7681814232,839985.585897046
141258.40768900223,150893.88612837985,292152.2938173821
370739.79929467384,123251.87458064946,493991.67387532326
474145.55102581513,354690.2612655547,828835.8122913698
881800.2179836271,941294.6073683104,1823094.8253519377
